date,city,region,demand_mwh,timestamp_utc
2025-08-11,New York,NYIS,24123,2025-08-11T00
2025-08-11,New York,NYIS,23823,2025-08-11T00
2025-08-11,New York,NYIS,20715,2025-08-11T00
2025-08-11,Chicago,PJM,126794,2025-08-11T00
2025-08-11,Chicago,PJM,119692,2025-08-11T00
2025-08-11,Chicago,PJM,129234,2025-08-11T00
2025-08-11,Houston,ERCO,81280,2025-08-11T00
2025-08-11,Houston,ERCO,78653,2025-08-11T00
2025-08-11,Houston,ERCO,80297,2025-08-11T00
2025-08-11,Phoenix,AZPS,7748,2025-08-11T00
2025-08-11,Phoenix,AZPS,8065,2025-08-11T00
2025-08-11,Phoenix,AZPS,5001,2025-08-11T00
2025-08-11,Phoenix,AZPS,-2747,2025-08-11T00
2025-08-11,Seattle,SCL,1177,2025-08-11T00
2025-08-11,Seattle,SCL,1120,2025-08-11T00
2025-08-11,Seattle,SCL,769,2025-08-11T00
2025-08-10,New York,NYIS,22235,2025-08-10T00
2025-08-10,New York,NYIS,21620,2025-08-10T00
2025-08-10,New York,NYIS,20715,2025-08-10T00
2025-08-10,New York,NYIS,-1520,2025-08-10T00
2025-08-10,Chicago,PJM,121919,2025-08-10T00
2025-08-10,Chicago,PJM,115571,2025-08-10T00
2025-08-10,Chicago,PJM,129234,2025-08-10T00
2025-08-10,Chicago,PJM,648,2025-08-10T00
2025-08-10,Houston,ERCO,80351,2025-08-10T00
2025-08-10,Houston,ERCO,79463,2025-08-10T00
2025-08-10,Houston,ERCO,80297,2025-08-10T00
2025-08-10,Houston,ERCO,-53,2025-08-10T00
2025-08-10,Phoenix,AZPS,7813,2025-08-10T00
2025-08-10,Phoenix,AZPS,7823,2025-08-10T00
2025-08-10,Phoenix,AZPS,5357,2025-08-10T00
2025-08-10,Phoenix,AZPS,-2456,2025-08-10T00
2025-08-10,Seattle,SCL,1065,2025-08-10T00
2025-08-10,Seattle,SCL,1003,2025-08-10T00
2025-08-10,Seattle,SCL,769,2025-08-10T00
2025-08-10,Seattle,SCL,-296,2025-08-10T00
2025-08-09,New York,NYIS,22246,2025-08-09T00
2025-08-09,New York,NYIS,21956,2025-08-09T00
2025-08-09,New York,NYIS,21247,2025-08-09T00
2025-08-09,New York,NYIS,-999,2025-08-09T00
2025-08-09,Chicago,PJM,123976,2025-08-09T00
2025-08-09,Chicago,PJM,117150,2025-08-09T00
2025-08-09,Chicago,PJM,129795,2025-08-09T00
2025-08-09,Chicago,PJM,522,2025-08-09T00
2025-08-09,Houston,ERCO,81793,2025-08-09T00
2025-08-09,Houston,ERCO,82725,2025-08-09T00
2025-08-09,Houston,ERCO,81650,2025-08-09T00
2025-08-09,Houston,ERCO,-143,2025-08-09T00
2025-08-09,Phoenix,AZPS,7986,2025-08-09T00
2025-08-09,Phoenix,AZPS,8164,2025-08-09T00
2025-08-09,Phoenix,AZPS,5450,2025-08-09T00
2025-08-09,Phoenix,AZPS,-2536,2025-08-09T00
2025-08-09,Seattle,SCL,1127,2025-08-09T00
2025-08-09,Seattle,SCL,1052,2025-08-09T00
2025-08-09,Seattle,SCL,547,2025-08-09T00
2025-08-09,Seattle,SCL,-580,2025-08-09T00
2025-08-08,New York,NYIS,22177,2025-08-08T00
2025-08-08,New York,NYIS,22117,2025-08-08T00
2025-08-08,New York,NYIS,20364,2025-08-08T00
2025-08-08,New York,NYIS,-1813,2025-08-08T00
2025-08-08,Chicago,PJM,123108,2025-08-08T00
2025-08-08,Chicago,PJM,118607,2025-08-08T00
2025-08-08,Chicago,PJM,130405,2025-08-08T00
2025-08-08,Chicago,PJM,857,2025-08-08T00
2025-08-08,Houston,ERCO,81431,2025-08-08T00
2025-08-08,Houston,ERCO,82907,2025-08-08T00
2025-08-08,Houston,ERCO,81289,2025-08-08T00
2025-08-08,Houston,ERCO,-141,2025-08-08T00
2025-08-08,Phoenix,AZPS,8387,2025-08-08T00
2025-08-08,Phoenix,AZPS,8631,2025-08-08T00
2025-08-08,Phoenix,AZPS,5520,2025-08-08T00
2025-08-08,Phoenix,AZPS,-2867,2025-08-08T00
2025-08-08,Seattle,SCL,1011,2025-08-08T00
2025-08-08,Seattle,SCL,1033,2025-08-08T00
2025-08-08,Seattle,SCL,557,2025-08-08T00
2025-08-08,Seattle,SCL,-454,2025-08-08T00
2025-08-07,New York,NYIS,21908,2025-08-07T00
2025-08-07,New York,NYIS,22595,2025-08-07T00
2025-08-07,New York,NYIS,21136,2025-08-07T00
2025-08-07,New York,NYIS,-772,2025-08-07T00
2025-08-07,Chicago,PJM,117034,2025-08-07T00
2025-08-07,Chicago,PJM,117481,2025-08-07T00
2025-08-07,Chicago,PJM,124324,2025-08-07T00
2025-08-07,Chicago,PJM,156,2025-08-07T00
2025-08-07,Houston,ERCO,79979,2025-08-07T00
2025-08-07,Houston,ERCO,80300,2025-08-07T00
2025-08-07,Houston,ERCO,79881,2025-08-07T00
2025-08-07,Houston,ERCO,-97,2025-08-07T00
2025-08-07,Phoenix,AZPS,7941,2025-08-07T00
2025-08-07,Phoenix,AZPS,8623,2025-08-07T00
2025-08-07,Phoenix,AZPS,4299,2025-08-07T00
2025-08-07,Phoenix,AZPS,-3642,2025-08-07T00
2025-08-07,Seattle,SCL,1096,2025-08-07T00
2025-08-07,Seattle,SCL,1034,2025-08-07T00
2025-08-07,Seattle,SCL,495,2025-08-07T00
2025-08-07,Seattle,SCL,-601,2025-08-07T00
2025-08-06,New York,NYIS,23902,2025-08-06T00
2025-08-06,New York,NYIS,24134,2025-08-06T00
2025-08-06,New York,NYIS,22211,2025-08-06T00
2025-08-06,New York,NYIS,-1691,2025-08-06T00
2025-08-06,Chicago,PJM,119623,2025-08-06T00
2025-08-06,Chicago,PJM,119501,2025-08-06T00
2025-08-06,Chicago,PJM,123918,2025-08-06T00
2025-08-06,Chicago,PJM,418,2025-08-06T00
2025-08-06,Houston,ERCO,79614,2025-08-06T00
2025-08-06,Houston,ERCO,79486,2025-08-06T00
2025-08-06,Houston,ERCO,79465,2025-08-06T00
2025-08-06,Houston,ERCO,-148,2025-08-06T00
2025-08-06,Phoenix,AZPS,7734,2025-08-06T00
2025-08-06,Phoenix,AZPS,4855,2025-08-06T00
2025-08-06,Phoenix,AZPS,-2879,2025-08-06T00
2025-08-06,Seattle,SCL,1167,2025-08-06T00
2025-08-06,Seattle,SCL,1061,2025-08-06T00
2025-08-06,Seattle,SCL,586,2025-08-06T00
2025-08-06,Seattle,SCL,-581,2025-08-06T00
2025-08-05,New York,NYIS,23991,2025-08-05T00
2025-08-05,New York,NYIS,24401,2025-08-05T00
2025-08-05,New York,NYIS,21882,2025-08-05T00
2025-08-05,New York,NYIS,-2109,2025-08-05T00
2025-08-05,Chicago,PJM,120859,2025-08-05T00
2025-08-05,Chicago,PJM,118942,2025-08-05T00
2025-08-05,Chicago,PJM,124991,2025-08-05T00
2025-08-05,Chicago,PJM,760,2025-08-05T00
2025-08-05,Houston,ERCO,75379,2025-08-05T00
2025-08-05,Houston,ERCO,76754,2025-08-05T00
2025-08-05,Houston,ERCO,75483,2025-08-05T00
2025-08-05,Houston,ERCO,104,2025-08-05T00
2025-08-05,Phoenix,AZPS,7317,2025-08-05T00
2025-08-05,Phoenix,AZPS,8082,2025-08-05T00
2025-08-05,Phoenix,AZPS,4718,2025-08-05T00
2025-08-05,Seattle,SCL,1125,2025-08-05T00
2025-08-05,Seattle,SCL,1056,2025-08-05T00
2025-08-05,Seattle,SCL,695,2025-08-05T00
2025-08-05,Seattle,SCL,-430,2025-08-05T00
2025-08-04,New York,NYIS,20963,2025-08-04T00
2025-08-04,New York,NYIS,20998,2025-08-04T00
2025-08-04,New York,NYIS,19043,2025-08-04T00
2025-08-04,New York,NYIS,-1920,2025-08-04T00
2025-08-04,Chicago,PJM,107434,2025-08-04T00
2025-08-04,Chicago,PJM,106486,2025-08-04T00
2025-08-04,Chicago,PJM,113204,2025-08-04T00
2025-08-04,Chicago,PJM,1378,2025-08-04T00
2025-08-04,Houston,ERCO,76902,2025-08-04T00
2025-08-04,Houston,ERCO,79327,2025-08-04T00
2025-08-04,Houston,ERCO,76826,2025-08-04T00
2025-08-04,Houston,ERCO,-75,2025-08-04T00
2025-08-04,Phoenix,AZPS,7140,2025-08-04T00
2025-08-04,Phoenix,AZPS,7753,2025-08-04T00
2025-08-04,Phoenix,AZPS,4718,2025-08-04T00
2025-08-04,Phoenix,AZPS,-2422,2025-08-04T00
2025-08-04,Seattle,SCL,999,2025-08-04T00
2025-08-04,Seattle,SCL,966,2025-08-04T00
2025-08-04,Seattle,SCL,401,2025-08-04T00
2025-08-04,Seattle,SCL,-598,2025-08-04T00
2025-08-03,New York,NYIS,19289,2025-08-03T00
2025-08-03,New York,NYIS,19469,2025-08-03T00
2025-08-03,New York,NYIS,17374,2025-08-03T00
2025-08-03,New York,NYIS,-1915,2025-08-03T00
2025-08-03,Chicago,PJM,100833,2025-08-03T00
2025-08-03,Chicago,PJM,100014,2025-08-03T00
2025-08-03,Chicago,PJM,106842,2025-08-03T00
2025-08-03,Chicago,PJM,1381,2025-08-03T00
2025-08-03,Houston,ERCO,73116,2025-08-03T00
2025-08-03,Houston,ERCO,74176,2025-08-03T00
2025-08-03,Houston,ERCO,72918,2025-08-03T00
2025-08-03,Houston,ERCO,-198,2025-08-03T00
2025-08-03,Phoenix,AZPS,7396,2025-08-03T00
2025-08-03,Phoenix,AZPS,8011,2025-08-03T00
2025-08-03,Phoenix,AZPS,5202,2025-08-03T00
2025-08-03,Phoenix,AZPS,-2194,2025-08-03T00
2025-08-03,Seattle,SCL,995,2025-08-03T00
2025-08-03,Seattle,SCL,995,2025-08-03T00
2025-08-03,Seattle,SCL,607,2025-08-03T00
2025-08-03,Seattle,SCL,-388,2025-08-03T00
2025-08-02,New York,NYIS,19429,2025-08-02T00
2025-08-02,New York,NYIS,19368,2025-08-02T00
2025-08-02,New York,NYIS,17991,2025-08-02T00
2025-08-02,New York,NYIS,-1438,2025-08-02T00
2025-08-02,Chicago,PJM,102205,2025-08-02T00
2025-08-02,Chicago,PJM,104931,2025-08-02T00
2025-08-02,Chicago,PJM,109848,2025-08-02T00
2025-08-02,Chicago,PJM,1108,2025-08-02T00
2025-08-02,Houston,ERCO,79606,2025-08-02T00
2025-08-02,Houston,ERCO,76075,2025-08-02T00
2025-08-02,Houston,ERCO,79405,2025-08-02T00
2025-08-02,Houston,ERCO,-201,2025-08-02T00
2025-08-02,Phoenix,AZPS,7593,2025-08-02T00
2025-08-02,Phoenix,AZPS,7969,2025-08-02T00
2025-08-02,Phoenix,AZPS,4946,2025-08-02T00
2025-08-02,Phoenix,AZPS,-2647,2025-08-02T00
2025-08-02,Seattle,SCL,1197,2025-08-02T00
2025-08-02,Seattle,SCL,1163,2025-08-02T00
2025-08-02,Seattle,SCL,552,2025-08-02T00
2025-08-02,Seattle,SCL,-645,2025-08-02T00
2025-08-01,New York,NYIS,22052,2025-08-01T00
2025-08-01,New York,NYIS,22871,2025-08-01T00
2025-08-01,New York,NYIS,20599,2025-08-01T00
2025-08-01,New York,NYIS,-1453,2025-08-01T00
2025-08-01,Chicago,PJM,118043,2025-08-01T00
2025-08-01,Chicago,PJM,122516,2025-08-01T00
2025-08-01,Chicago,PJM,123628,2025-08-01T00
2025-08-01,Chicago,PJM,241,2025-08-01T00
2025-08-01,Houston,ERCO,81455,2025-08-01T00
2025-08-01,Houston,ERCO,81296,2025-08-01T00
2025-08-01,Houston,ERCO,81236,2025-08-01T00
2025-08-01,Houston,ERCO,-219,2025-08-01T00
2025-08-01,Phoenix,AZPS,2004,2025-08-01T00
2025-08-01,Phoenix,AZPS,7853,2025-08-01T00
2025-08-01,Phoenix,AZPS,2292,2025-08-01T00
2025-08-01,Phoenix,AZPS,288,2025-08-01T00
2025-08-01,Seattle,SCL,1180,2025-08-01T00
2025-08-01,Seattle,SCL,1219,2025-08-01T00
2025-08-01,Seattle,SCL,869,2025-08-01T00
2025-08-01,Seattle,SCL,-311,2025-08-01T00
2025-07-31,New York,NYIS,28567,2025-07-31T00
2025-07-31,New York,NYIS,29311,2025-07-31T00
2025-07-31,New York,NYIS,26023,2025-07-31T00
2025-07-31,New York,NYIS,-2544,2025-07-31T00
2025-07-31,Chicago,PJM,146378,2025-07-31T00
2025-07-31,Chicago,PJM,142526,2025-07-31T00
2025-07-31,Chicago,PJM,148606,2025-07-31T00
2025-07-31,Chicago,PJM,306,2025-07-31T00
2025-07-31,Houston,ERCO,81037,2025-07-31T00
2025-07-31,Houston,ERCO,83401,2025-07-31T00
2025-07-31,Houston,ERCO,80823,2025-07-31T00
2025-07-31,Houston,ERCO,-214,2025-07-31T00
2025-07-31,Phoenix,AZPS,7411,2025-07-31T00
2025-07-31,Phoenix,AZPS,7819,2025-07-31T00
2025-07-31,Phoenix,AZPS,5104,2025-07-31T00
2025-07-31,Phoenix,AZPS,-2145,2025-07-31T00
2025-07-31,Seattle,SCL,1239,2025-07-31T00
2025-07-31,Seattle,SCL,1202,2025-07-31T00
2025-07-31,Seattle,SCL,812,2025-07-31T00
2025-07-31,Seattle,SCL,-427,2025-07-31T00
2025-07-30,New York,NYIS,30400,2025-07-30T00
2025-07-30,New York,NYIS,29846,2025-07-30T00
2025-07-30,New York,NYIS,28893,2025-07-30T00
2025-07-30,New York,NYIS,-1507,2025-07-30T00
2025-07-30,Chicago,PJM,150565,2025-07-30T00
2025-07-30,Chicago,PJM,146045,2025-07-30T00
2025-07-30,Chicago,PJM,154429,2025-07-30T00
2025-07-30,Chicago,PJM,-176,2025-07-30T00
2025-07-30,Houston,ERCO,81386,2025-07-30T00
2025-07-30,Houston,ERCO,83508,2025-07-30T00
2025-07-30,Houston,ERCO,81523,2025-07-30T00
2025-07-30,Houston,ERCO,137,2025-07-30T00
2025-07-30,Phoenix,AZPS,7282,2025-07-30T00
2025-07-30,Phoenix,AZPS,7739,2025-07-30T00
2025-07-30,Phoenix,AZPS,5086,2025-07-30T00
2025-07-30,Phoenix,AZPS,-2196,2025-07-30T00
2025-07-30,Seattle,SCL,1228,2025-07-30T00
2025-07-30,Seattle,SCL,1162,2025-07-30T00
2025-07-30,Seattle,SCL,781,2025-07-30T00
2025-07-30,Seattle,SCL,-447,2025-07-30T00
2025-07-29,New York,NYIS,29187,2025-07-29T00
2025-07-29,New York,NYIS,28500,2025-07-29T00
2025-07-29,New York,NYIS,26873,2025-07-29T00
2025-07-29,New York,NYIS,-2314,2025-07-29T00
2025-07-29,Chicago,PJM,149174,2025-07-29T00
2025-07-29,Chicago,PJM,142535,2025-07-29T00
2025-07-29,Chicago,PJM,154204,2025-07-29T00
2025-07-29,Chicago,PJM,-62,2025-07-29T00
2025-07-29,Houston,ERCO,80964,2025-07-29T00
2025-07-29,Houston,ERCO,80731,2025-07-29T00
2025-07-29,Houston,ERCO,81169,2025-07-29T00
2025-07-29,Houston,ERCO,205,2025-07-29T00
2025-07-29,Phoenix,AZPS,7245,2025-07-29T00
2025-07-29,Phoenix,AZPS,7775,2025-07-29T00
2025-07-29,Phoenix,AZPS,4693,2025-07-29T00
2025-07-29,Phoenix,AZPS,-2552,2025-07-29T00
2025-07-29,Seattle,SCL,1191,2025-07-29T00
2025-07-29,Seattle,SCL,1119,2025-07-29T00
2025-07-29,Seattle,SCL,737,2025-07-29T00
2025-07-29,Seattle,SCL,-454,2025-07-29T00
2025-07-28,New York,NYIS,24950,2025-07-28T00
2025-07-28,New York,NYIS,23913,2025-07-28T00
2025-07-28,New York,NYIS,23192,2025-07-28T00
2025-07-28,New York,NYIS,-1758,2025-07-28T00
2025-07-28,Chicago,PJM,130964,2025-07-28T00
2025-07-28,Chicago,PJM,127607,2025-07-28T00
2025-07-28,Chicago,PJM,141855,2025-07-28T00
2025-07-28,Chicago,PJM,-24,2025-07-28T00
2025-07-28,Houston,ERCO,76428,2025-07-28T00
2025-07-28,Houston,ERCO,77291,2025-07-28T00
2025-07-28,Houston,ERCO,76465,2025-07-28T00
2025-07-28,Houston,ERCO,38,2025-07-28T00
2025-07-28,Phoenix,AZPS,6596,2025-07-28T00
2025-07-28,Phoenix,AZPS,7248,2025-07-28T00
2025-07-28,Phoenix,AZPS,4865,2025-07-28T00
2025-07-28,Phoenix,AZPS,-1731,2025-07-28T00
2025-07-28,Seattle,SCL,1017,2025-07-28T00
2025-07-28,Seattle,SCL,967,2025-07-28T00
2025-07-28,Seattle,SCL,601,2025-07-28T00
2025-07-28,Seattle,SCL,-416,2025-07-28T00
2025-07-27,New York,NYIS,23170,2025-07-27T00
2025-07-27,New York,NYIS,24399,2025-07-27T00
2025-07-27,New York,NYIS,20966,2025-07-27T00
2025-07-27,New York,NYIS,-2204,2025-07-27T00
2025-07-27,Chicago,PJM,129471,2025-07-27T00
2025-07-27,Chicago,PJM,127984,2025-07-27T00
2025-07-27,Chicago,PJM,136573,2025-07-27T00
2025-07-27,Chicago,PJM,283,2025-07-27T00
2025-07-27,Houston,ERCO,74235,2025-07-27T00
2025-07-27,Houston,ERCO,72665,2025-07-27T00
2025-07-27,Houston,ERCO,74226,2025-07-27T00
2025-07-27,Houston,ERCO,-8,2025-07-27T00
2025-07-27,Phoenix,AZPS,6004,2025-07-27T00
2025-07-27,Phoenix,AZPS,7116,2025-07-27T00
2025-07-27,Phoenix,AZPS,4834,2025-07-27T00
2025-07-27,Phoenix,AZPS,-1168,2025-07-27T00
2025-07-27,Seattle,SCL,957,2025-07-27T00
2025-07-27,Seattle,SCL,941,2025-07-27T00
2025-07-27,Seattle,SCL,576,2025-07-27T00
2025-07-27,Seattle,SCL,-381,2025-07-27T00
2025-07-26,New York,NYIS,26821,2025-07-26T00
2025-07-26,New York,NYIS,27594,2025-07-26T00
2025-07-26,New York,NYIS,23864,2025-07-26T00
2025-07-26,New York,NYIS,-2957,2025-07-26T00
2025-07-26,Chicago,PJM,137621,2025-07-26T00
2025-07-26,Chicago,PJM,134235,2025-07-26T00
2025-07-26,Chicago,PJM,143033,2025-07-26T00
2025-07-26,Chicago,PJM,284,2025-07-26T00
2025-07-26,Houston,ERCO,75865,2025-07-26T00
2025-07-26,Houston,ERCO,78007,2025-07-26T00
2025-07-26,Houston,ERCO,75691,2025-07-26T00
2025-07-26,Houston,ERCO,-174,2025-07-26T00
2025-07-26,Phoenix,AZPS,6150,2025-07-26T00
2025-07-26,Phoenix,AZPS,7146,2025-07-26T00
2025-07-26,Phoenix,AZPS,4613,2025-07-26T00
2025-07-26,Phoenix,AZPS,-1537,2025-07-26T00
2025-07-26,Seattle,SCL,1073,2025-07-26T00
2025-07-26,Seattle,SCL,1033,2025-07-26T00
2025-07-26,Seattle,SCL,693,2025-07-26T00
2025-07-26,Seattle,SCL,-380,2025-07-26T00
2025-07-25,New York,NYIS,27143,2025-07-25T00
2025-07-25,New York,NYIS,26308,2025-07-25T00
2025-07-25,New York,NYIS,24667,2025-07-25T00
2025-07-25,New York,NYIS,-2476,2025-07-25T00
2025-07-25,Chicago,PJM,142381,2025-07-25T00
2025-07-25,Chicago,PJM,136934,2025-07-25T00
2025-07-25,Chicago,PJM,149766,2025-07-25T00
2025-07-25,Chicago,PJM,657,2025-07-25T00
2025-07-25,Houston,ERCO,80965,2025-07-25T00
2025-07-25,Houston,ERCO,82360,2025-07-25T00
2025-07-25,Houston,ERCO,80929,2025-07-25T00
2025-07-25,Houston,ERCO,-36,2025-07-25T00
2025-07-25,Phoenix,AZPS,6598,2025-07-25T00
2025-07-25,Phoenix,AZPS,6960,2025-07-25T00
2025-07-25,Phoenix,AZPS,5636,2025-07-25T00
2025-07-25,Phoenix,AZPS,-962,2025-07-25T00
2025-07-25,Seattle,SCL,1133,2025-07-25T00
2025-07-25,Seattle,SCL,1128,2025-07-25T00
2025-07-25,Seattle,SCL,895,2025-07-25T00
2025-07-25,Seattle,SCL,-238,2025-07-25T00
2025-07-24,New York,NYIS,23823,2025-07-24T00
2025-07-24,New York,NYIS,23899,2025-07-24T00
2025-07-24,New York,NYIS,21786,2025-07-24T00
2025-07-24,New York,NYIS,-2037,2025-07-24T00
2025-07-24,Chicago,PJM,137325,2025-07-24T00
2025-07-24,Chicago,PJM,131403,2025-07-24T00
2025-07-24,Chicago,PJM,144007,2025-07-24T00
2025-07-24,Chicago,PJM,766,2025-07-24T00
2025-07-24,Houston,ERCO,80502,2025-07-24T00
2025-07-24,Houston,ERCO,81196,2025-07-24T00
2025-07-24,Houston,ERCO,80567,2025-07-24T00
2025-07-24,Houston,ERCO,65,2025-07-24T00
2025-07-24,Phoenix,AZPS,6138,2025-07-24T00
2025-07-24,Phoenix,AZPS,6633,2025-07-24T00
2025-07-24,Phoenix,AZPS,5260,2025-07-24T00
2025-07-24,Phoenix,AZPS,-878,2025-07-24T00
2025-07-24,Seattle,SCL,1217,2025-07-24T00
2025-07-24,Seattle,SCL,1170,2025-07-24T00
2025-07-24,Seattle,SCL,584,2025-07-24T00
2025-07-24,Seattle,SCL,-633,2025-07-24T00
2025-07-23,New York,NYIS,21648,2025-07-23T00
2025-07-23,New York,NYIS,21335,2025-07-23T00
2025-07-23,New York,NYIS,20800,2025-07-23T00
2025-07-23,New York,NYIS,-848,2025-07-23T00
2025-07-23,Chicago,PJM,127230,2025-07-23T00
2025-07-23,Chicago,PJM,121005,2025-07-23T00
2025-07-23,Chicago,PJM,134361,2025-07-23T00
2025-07-23,Chicago,PJM,239,2025-07-23T00
2025-07-23,Houston,ERCO,79344,2025-07-23T00
2025-07-23,Houston,ERCO,81303,2025-07-23T00
2025-07-23,Houston,ERCO,79355,2025-07-23T00
2025-07-23,Houston,ERCO,12,2025-07-23T00
2025-07-23,Phoenix,AZPS,6052,2025-07-23T00
2025-07-23,Phoenix,AZPS,6439,2025-07-23T00
2025-07-23,Phoenix,AZPS,4067,2025-07-23T00
2025-07-23,Phoenix,AZPS,-1985,2025-07-23T00
2025-07-23,Seattle,SCL,1175,2025-07-23T00
2025-07-23,Seattle,SCL,1120,2025-07-23T00
2025-07-23,Seattle,SCL,563,2025-07-23T00
2025-07-23,Seattle,SCL,-612,2025-07-23T00
2025-07-22,New York,NYIS,23332,2025-07-22T00
2025-07-22,New York,NYIS,21798,2025-07-22T00
2025-07-22,New York,NYIS,21753,2025-07-22T00
2025-07-22,New York,NYIS,-1579,2025-07-22T00
2025-07-22,Chicago,PJM,128123,2025-07-22T00
2025-07-22,Chicago,PJM,119573,2025-07-22T00
2025-07-22,Chicago,PJM,134642,2025-07-22T00
2025-07-22,Chicago,PJM,621,2025-07-22T00
2025-07-22,Houston,ERCO,78977,2025-07-22T00
2025-07-22,Houston,ERCO,80772,2025-07-22T00
2025-07-22,Houston,ERCO,78988,2025-07-22T00
2025-07-22,Houston,ERCO,12,2025-07-22T00
2025-07-22,Phoenix,AZPS,6056,2025-07-22T00
2025-07-22,Phoenix,AZPS,6718,2025-07-22T00
2025-07-22,Phoenix,AZPS,4227,2025-07-22T00
2025-07-22,Phoenix,AZPS,-1829,2025-07-22T00
2025-07-22,Seattle,SCL,1197,2025-07-22T00
2025-07-22,Seattle,SCL,1096,2025-07-22T00
2025-07-22,Seattle,SCL,660,2025-07-22T00
2025-07-22,Seattle,SCL,-537,2025-07-22T00
2025-07-21,New York,NYIS,25242,2025-07-21T00
2025-07-21,New York,NYIS,24384,2025-07-21T00
2025-07-21,New York,NYIS,22361,2025-07-21T00
2025-07-21,New York,NYIS,-2881,2025-07-21T00
2025-07-21,Chicago,PJM,124874,2025-07-21T00
2025-07-21,Chicago,PJM,123407,2025-07-21T00
2025-07-21,Chicago,PJM,130644,2025-07-21T00
2025-07-21,Chicago,PJM,640,2025-07-21T00
2025-07-21,Houston,ERCO,76922,2025-07-21T00
2025-07-21,Houston,ERCO,78807,2025-07-21T00
2025-07-21,Houston,ERCO,76933,2025-07-21T00
2025-07-21,Houston,ERCO,12,2025-07-21T00
2025-07-21,Phoenix,AZPS,4905,2025-07-21T00
2025-07-21,Phoenix,AZPS,6471,2025-07-21T00
2025-07-21,Phoenix,AZPS,2989,2025-07-21T00
2025-07-21,Phoenix,AZPS,-1916,2025-07-21T00
2025-07-21,Seattle,SCL,958,2025-07-21T00
2025-07-21,Seattle,SCL,944,2025-07-21T00
2025-07-21,Seattle,SCL,629,2025-07-21T00
2025-07-21,Seattle,SCL,-329,2025-07-21T00
2025-07-20,New York,NYIS,22646,2025-07-20T00
2025-07-20,New York,NYIS,22827,2025-07-20T00
2025-07-20,New York,NYIS,20062,2025-07-20T00
2025-07-20,New York,NYIS,-2584,2025-07-20T00
2025-07-20,Chicago,PJM,118668,2025-07-20T00
2025-07-20,Chicago,PJM,119486,2025-07-20T00
2025-07-20,Chicago,PJM,123858,2025-07-20T00
2025-07-20,Chicago,PJM,691,2025-07-20T00
2025-07-20,Houston,ERCO,76765,2025-07-20T00
2025-07-20,Houston,ERCO,77431,2025-07-20T00
2025-07-20,Houston,ERCO,76685,2025-07-20T00
2025-07-20,Houston,ERCO,-80,2025-07-20T00
2025-07-20,Phoenix,AZPS,6545,2025-07-20T00
2025-07-20,Phoenix,AZPS,7114,2025-07-20T00
2025-07-20,Phoenix,AZPS,4143,2025-07-20T00
2025-07-20,Phoenix,AZPS,-2402,2025-07-20T00
2025-07-20,Seattle,SCL,971,2025-07-20T00
2025-07-20,Seattle,SCL,954,2025-07-20T00
2025-07-20,Seattle,SCL,630,2025-07-20T00
2025-07-20,Seattle,SCL,-341,2025-07-20T00
2025-07-19,New York,NYIS,23209,2025-07-19T00
2025-07-19,New York,NYIS,22819,2025-07-19T00
2025-07-19,New York,NYIS,20974,2025-07-19T00
2025-07-19,New York,NYIS,-2235,2025-07-19T00
2025-07-19,Chicago,PJM,123410,2025-07-19T00
2025-07-19,Chicago,PJM,120517,2025-07-19T00
2025-07-19,Chicago,PJM,129761,2025-07-19T00
2025-07-19,Chicago,PJM,413,2025-07-19T00
2025-07-19,Houston,ERCO,77038,2025-07-19T00
2025-07-19,Houston,ERCO,78309,2025-07-19T00
2025-07-19,Houston,ERCO,77094,2025-07-19T00
2025-07-19,Houston,ERCO,57,2025-07-19T00
2025-07-19,Phoenix,AZPS,6954,2025-07-19T00
2025-07-19,Phoenix,AZPS,7229,2025-07-19T00
2025-07-19,Phoenix,AZPS,4562,2025-07-19T00
2025-07-19,Phoenix,AZPS,-2392,2025-07-19T00
2025-07-19,Seattle,SCL,1049,2025-07-19T00
2025-07-19,Seattle,SCL,1186,2025-07-19T00
2025-07-19,Seattle,SCL,522,2025-07-19T00
2025-07-19,Seattle,SCL,-527,2025-07-19T00
2025-07-18,New York,NYIS,28113,2025-07-18T00
2025-07-18,New York,NYIS,28642,2025-07-18T00
2025-07-18,New York,NYIS,25131,2025-07-18T00
2025-07-18,New York,NYIS,-2982,2025-07-18T00
2025-07-18,Chicago,PJM,138295,2025-07-18T00
2025-07-18,Chicago,PJM,132273,2025-07-18T00
2025-07-18,Chicago,PJM,140585,2025-07-18T00
2025-07-18,Chicago,PJM,376,2025-07-18T00
2025-07-18,Houston,ERCO,77204,2025-07-18T00
2025-07-18,Houston,ERCO,79822,2025-07-18T00
2025-07-18,Houston,ERCO,77256,2025-07-18T00
2025-07-18,Houston,ERCO,52,2025-07-18T00
2025-07-18,Phoenix,AZPS,6881,2025-07-18T00
2025-07-18,Phoenix,AZPS,6621,2025-07-18T00
2025-07-18,Phoenix,AZPS,4379,2025-07-18T00
2025-07-18,Phoenix,AZPS,-2502,2025-07-18T00
2025-07-18,Seattle,SCL,1263,2025-07-18T00
2025-07-18,Seattle,SCL,1291,2025-07-18T00
2025-07-18,Seattle,SCL,819,2025-07-18T00
2025-07-18,Seattle,SCL,-444,2025-07-18T00
2025-07-17,New York,NYIS,28596,2025-07-17T00
2025-07-17,New York,NYIS,27843,2025-07-17T00
